Beam	Node	X	Y	Z
Beam_101	16087	0.015208	0.19432	0.013897
Beam_101	16081	0.0047454	0.19705	0.011477
Beam_101	16097	0.014241	0.19356	0.014523
Beam_101	16099	0.011076	0.19439	0.013836
Beam_101	16086	0.013307	0.19481	0.013476
Beam_101	16101	0.007924	0.19439	0.013836
Beam_101	16147	0.0075949	0.1953	0.014373
Beam_101	16132	0.017097	0.19382	0.015596
Beam_101	16150	0.0056863	0.1958	0.013944
Beam_101	16076	0.012682	0.19664	0.011862
Beam_101	16138	0.0095141	0.19581	0.013942
Beam_101	16078	0.0095141	0.19581	0.012612
Beam_101	16082	0.0031658	0.19747	0.011088
Beam_101	16118	0.0031705	0.19314	0.016135
Beam_101	16142	0.012681	0.19664	0.013211
Beam_101	16088	0.017097	0.19382	0.014307
Beam_101	16135	0.0047459	0.19705	0.012836
Beam_101	16136	0.0031662	0.19747	0.012457
Beam_209	18804	0.013312	0.18081	0.023864
Beam_209	18783	0.0071317	0.18018	0.023059
Beam_209	18805	0.011422	0.18131	0.023619
Beam_209	18785	0.0023813	0.17893	0.02365
Beam_209	18771	0.015212	0.1823	0.021982
Beam_209	18784	0.0047518	0.17956	0.023359
Beam_209	18764	0.0075949	0.1813	0.022501
Beam_209	18779	0.016619	0.17893	0.02365
Beam_209	18813	0.0018939	0.1828	0.02285
Beam_209	18797	0.0023813	0.17893	0.02475
Beam_209	18800	0.014248	0.17956	0.024464
Beam_209	18753	0.014259	0.18305	0.021579
Beam_209	25161	0.01425	0.1848	0.021166
Beam_209	18755	0.0095141	0.18181	0.022242
Beam_209	18777	0.013312	0.18081	0.022748
Beam_209	18820	0.016636	0.18368	0.022377
Beam_209	18807	0.015212	0.1823	0.023111
Beam_209	18795	0.0071316	0.18018	0.024169
Beam_209	18821	0.014259	0.18305	0.022716
Beam_209	25159	0.019	0.1848	0.021166
Beam_209	25163	0.00475	0.1848	0.021166
Beam_209	18781	0.011868	0.18018	0.023059
Beam_209	18801	0.011868	0.18018	0.024169
Beam_209	18775	0.017101	0.17982	0.023233
Beam_209	18796	0.0047517	0.17956	0.024464
Beam_209	18752	0.016636	0.18368	0.021234
Beam_209	18802	0.017101	0.17982	0.02434
Beam_209	18761	0.0018938	0.1828	0.021716
Beam_209	18819	0.0095141	0.18181	0.023367
Beam_209	18780	0.014248	0.17956	0.023359
Beam_209	18798	0.0095	0.1808	0.023869
Beam_209	18782	0.0095	0.1808	0.022753
Beam_209	18815	0.0056915	0.1818	0.023369
Beam_209	18754	0.011893	0.18243	0.021914
Beam_209	18763	0.0056915	0.1818	0.022244
Beam_209	18765	0.0057006	0.18081	0.022752
Beam_209	18806	0.013321	0.18181	0.023367
Beam_209	18776	0.01521	0.18032	0.022993
Beam_209	18818	0.0023706	0.18368	0.022377
Beam_209	18803	0.01521	0.18032	0.024105
Beam_209	25160	0.0	0.1848	0.021166
Beam_209	18756	0.007128	0.18243	0.021914
Beam_209	18770	0.013321	0.18181	0.022242
Beam_209	18766	0.0037986	0.18031	0.022998
Beam_209	18810	0.0037986	0.18031	0.024109
Beam_209	18758	0.0023706	0.18368	0.021234
Beam_209	18809	0.0057005	0.18081	0.023867
Beam_209	18816	0.0071281	0.18243	0.023044
Beam_209	18769	0.011422	0.18131	0.022499
Beam_209	18822	0.011893	0.18243	0.023044
Beam_209	18799	0.016619	0.17893	0.02475
Beam_209	18817	0.004755	0.18305	0.022716
Beam_209	18762	0.0037961	0.1823	0.021983
Beam_209	18812	0.0075949	0.1813	0.023621
Beam_209	18814	0.0037962	0.1823	0.023113
Beam_209	25162	0.0095	0.1848	0.021166
Beam_209	18808	0.01711	0.1828	0.02285
Beam_209	18757	0.0047549	0.18305	0.021579
Beam_209	18772	0.01711	0.1828	0.021715
Beam_209	18767	0.001903	0.17981	0.023239
Beam_209	18811	0.0019029	0.17981	0.024346
Beam_155	17514	0.0047537	0.19005	0.018419
Beam_155	17490	0.01331	0.18781	0.018726
Beam_155	17467	0.011896	0.18943	0.017633
Beam_155	17526	0.0056895	0.1888	0.019271
Beam_155	17489	0.015209	0.18732	0.019049
Beam_155	17504	0.015213	0.1893	0.018935
Beam_155	17484	0.015213	0.1893	0.017723
Beam_155	17509	0.0095	0.1878	0.019925
Beam_155	17479	0.0047528	0.18656	0.01953
Beam_155	17506	0.0071344	0.18718	0.020319
Beam_155	17500	0.015209	0.18732	0.020234
Beam_155	17508	0.002384	0.18594	0.021082
Beam_155	17501	0.01331	0.18781	0.019918
Beam_155	17470	0.0047535	0.19005	0.017196
Beam_155	17469	0.0071247	0.18943	0.017633
Beam_155	17466	0.014261	0.19005	0.017196
Beam_155	17525	0.0037954	0.1893	0.018937
Beam_155	17513	0.0071248	0.18943	0.018847
Beam_155	17457	0.0037953	0.1893	0.017724
Beam_155	17524	0.0018918	0.1898	0.018595
Beam_155	25150	0.019	0.1918	0.016529
Beam_155	17456	0.0018917	0.1898	0.017375
Beam_155	17522	0.0019047	0.18681	0.020551
Beam_155	17507	0.0047526	0.18656	0.020706
Beam_155	17478	0.0071345	0.18718	0.019135
Beam_155	17459	0.0075949	0.1883	0.018402
Beam_155	17523	0.0075949	0.1883	0.019601
Beam_155	25153	0.0095	0.1918	0.016529
Beam_155	17458	0.0056895	0.1888	0.018066
Beam_155	17519	0.011896	0.18943	0.018847
Beam_155	17480	0.0023841	0.18594	0.019914
Beam_155	17462	0.0019048	0.18681	0.019372
Beam_155	17518	0.01426	0.19005	0.018419
Beam_155	17475	0.014247	0.18656	0.01953
Beam_155	17485	0.017112	0.1898	0.017374
Beam_155	17474	0.016616	0.18594	0.019914
Beam_155	25152	0.01425	0.1918	0.016529
Beam_155	17515	0.0023672	0.19068	0.017978
Beam_155	17460	0.0057025	0.18781	0.018731
Beam_155	17483	0.013323	0.18881	0.018063
Beam_155	17471	0.0023671	0.19068	0.016745
Beam_155	17477	0.0095	0.1878	0.018733
Beam_155	17521	0.0037992	0.18731	0.02024
Beam_155	17503	0.013323	0.18881	0.019269
Beam_155	17476	0.011865	0.18718	0.019135
Beam_155	17461	0.0037993	0.18731	0.019055
Beam_155	17512	0.011866	0.18718	0.020319
Beam_155	17502	0.011422	0.18831	0.019598
Beam_155	17482	0.011422	0.18831	0.0184
Beam_155	17511	0.014247	0.18656	0.020706
Beam_155	17520	0.0057024	0.18781	0.019923
Beam_155	17505	0.017112	0.1898	0.018594
Beam_155	25151	0.0	0.1918	0.016529
Beam_155	17517	0.01664	0.19068	0.017978
Beam_155	17465	0.01664	0.19068	0.016745
Beam_155	17516	0.0095141	0.18881	0.019269
Beam_155	17488	0.0171	0.18682	0.019364
Beam_155	25154	0.00475	0.1918	0.016529
Beam_155	17510	0.016616	0.18594	0.021082
Beam_155	17468	0.0095141	0.18881	0.018063
Beam_155	17499	0.0171	0.18682	0.020543
Beam_191	18363	0.01711	0.21682	0.022646
Beam_191	18352	0.01711	0.21682	0.021508
Beam_191	18368	0.01521	0.2193	0.02392
Beam_191	18338	0.016622	0.22067	0.023467
Beam_191	18374	0.016622	0.22067	0.02457
Beam_191	18342	0.0071424	0.21943	0.022867
Beam_191	18344	0.002385	0.22067	0.023467
Beam_191	18371	0.0047588	0.22005	0.02428
Beam_191	18331	0.0057007	0.2188	0.022553
Beam_191	18343	0.0047588	0.22005	0.023172
Beam_191	18334	0.0037961	0.21731	0.021773
Beam_191	18372	0.0023849	0.22067	0.02457
Beam_191	18378	0.0037961	0.21731	0.022906
Beam_191	18348	0.01521	0.2193	0.022805
Beam_191	18354	0.013321	0.21781	0.022042
Beam_191	18347	0.013312	0.2188	0.022555
Beam_191	18325	0.0047478	0.21656	0.021363
Beam_191	18373	0.0095141	0.21881	0.023676
Beam_191	18385	0.0047479	0.21656	0.022504
Beam_191	18369	0.017101	0.2198	0.02416
Beam_191	18341	0.0095141	0.21881	0.022557
Beam_191	18349	0.017101	0.2198	0.023049
Beam_191	18388	0.016633	0.21593	0.02216
Beam_191	18320	0.016633	0.21593	0.021013
Beam_191	18332	0.0075949	0.2183	0.022299
Beam_191	18380	0.0075949	0.2183	0.023423
Beam_191	18330	0.0037987	0.2193	0.022804
Beam_191	18382	0.0037986	0.2193	0.023919
Beam_191	18377	0.0056914	0.2178	0.023166
Beam_191	18370	0.0071423	0.21943	0.023981
Beam_191	18387	0.0095	0.2178	0.023166
Beam_191	18365	0.013321	0.21781	0.02317
Beam_191	18333	0.0056914	0.2178	0.022038
Beam_191	25241	0.0	0.2218	0.024532
Beam_191	18383	0.0057006	0.2188	0.023673
Beam_191	25243	0.0095	0.2218	0.024532
Beam_191	18367	0.013312	0.2188	0.023674
Beam_191	18324	0.0071173	0.21718	0.021704
Beam_191	25244	0.00475	0.2218	0.024532
Beam_191	18340	0.011879	0.21943	0.022867
Beam_191	18386	0.002367	0.21593	0.02216
Beam_191	18339	0.014255	0.22005	0.023172
Beam_191	18376	0.011879	0.21943	0.023981
Beam_191	25240	0.019	0.2218	0.024532
Beam_191	18322	0.011883	0.21718	0.021704
Beam_191	18390	0.011883	0.21718	0.022838
Beam_191	18335	0.0018938	0.21681	0.021502
Beam_191	18379	0.0018938	0.21681	0.02264
Beam_191	18323	0.0095	0.2178	0.022038
Beam_191	18366	0.011422	0.21831	0.023425
Beam_191	18389	0.014252	0.21656	0.022504
Beam_191	18346	0.011422	0.21831	0.022301
Beam_191	18353	0.015212	0.21732	0.021778
Beam_191	18321	0.014252	0.21656	0.021363
Beam_191	18326	0.0023669	0.21593	0.021013
Beam_191	18329	0.001903	0.2198	0.023049
Beam_191	25242	0.01425	0.2218	0.024532
Beam_191	18381	0.001903	0.2198	0.024159
Beam_191	18384	0.0071173	0.21718	0.022838
Beam_191	18375	0.014255	0.22005	0.02428
Beam_191	18364	0.015212	0.21732	0.022911
Beam_407	25279	0.0095	0.2498	0.030509
Beam_407	23522	0.016628	0.24867	0.029997
Beam_407	23558	0.016628	0.24867	0.030998
Beam_407	23566	0.0037975	0.2473	0.030958
Beam_407	23533	0.017105	0.2478	0.029975
Beam_407	23517	0.0056957	0.2458	0.029883
Beam_407	25277	0.0	0.2498	0.030509
Beam_407	23565	0.001899	0.2478	0.030976
Beam_407	23553	0.017105	0.2478	0.030976
Beam_407	23514	0.0037975	0.2473	0.029957
Beam_407	23538	0.013317	0.24581	0.029883
Beam_407	23507	0.0095	0.2458	0.029882
Beam_407	23526	0.007136	0.24743	0.029962
Beam_407	23557	0.0095141	0.24681	0.030937
Beam_407	25276	0.019	0.2498	0.030509
Beam_407	23506	0.011876	0.24518	0.029842
Beam_407	23574	0.011876	0.24518	0.030844
Beam_407	23518	0.0037973	0.24531	0.02985
Beam_407	23554	0.007136	0.24743	0.030963
Beam_407	23516	0.0075949	0.2463	0.029911
Beam_407	23562	0.0037973	0.24531	0.030853
Beam_407	23561	0.0056957	0.2458	0.030884
Beam_407	23573	0.01425	0.24456	0.030798
Beam_407	23527	0.0047571	0.24805	0.029983
Beam_407	23570	0.0023739	0.24393	0.030747
Beam_407	23510	0.0023739	0.24393	0.029743
Beam_407	23525	0.0095141	0.24681	0.029936
Beam_407	23547	0.017106	0.24482	0.030818
Beam_407	23564	0.0075949	0.2463	0.030913
Beam_407	23555	0.0047571	0.24805	0.030983
Beam_407	23513	0.001899	0.2478	0.029975
Beam_407	23560	0.011885	0.24743	0.030963
Beam_407	23536	0.017106	0.24482	0.029816
Beam_407	23531	0.013316	0.2468	0.029936
Beam_407	23515	0.0056965	0.2468	0.029936
Beam_407	23508	0.0071241	0.24518	0.029842
Beam_407	23568	0.0071241	0.24518	0.030844
Beam_407	23524	0.011885	0.24743	0.029962
Beam_407	23509	0.0047498	0.24456	0.029795
Beam_407	23552	0.015211	0.2473	0.030958
Beam_407	23569	0.0047498	0.24456	0.030798
Beam_407	23559	0.014257	0.24805	0.030983
Beam_407	23537	0.015211	0.24532	0.029851
Beam_407	23550	0.011422	0.24631	0.030913
Beam_407	23556	0.0023788	0.24867	0.030998
Beam_407	23505	0.01425	0.24456	0.029795
Beam_407	23551	0.013316	0.2468	0.030937
Beam_407	23563	0.0018981	0.24481	0.030817
Beam_407	23532	0.015211	0.2473	0.029957
Beam_407	25280	0.00475	0.2498	0.030509
Beam_407	23528	0.0023788	0.24867	0.029997
Beam_407	23549	0.013317	0.24581	0.030885
Beam_407	25278	0.01425	0.2498	0.030509
Beam_407	23571	0.0095	0.2458	0.030884
Beam_407	23519	0.0018981	0.24481	0.029815
Beam_407	23572	0.016626	0.24393	0.030747
Beam_407	23523	0.014257	0.24805	0.029983
Beam_407	23567	0.0056965	0.2468	0.030937
Beam_407	23548	0.015211	0.24532	0.030853
Beam_407	23504	0.016626	0.24393	0.029743
Beam_407	23530	0.011422	0.24631	0.029911
Beam_263	20081	0.0023794	0.17193	0.026431
Beam_263	20054	0.0023729	0.17668	0.024645
Beam_263	20049	0.014258	0.17605	0.024903
Beam_263	20053	0.0047556	0.17605	0.024903
Beam_263	20102	0.01332	0.17481	0.026468
Beam_263	25089	0.01425	0.1778	0.024705
Beam_263	20093	0.0023793	0.17193	0.027485
Beam_263	20073	0.013313	0.17381	0.025771
Beam_263	20063	0.0019016	0.17281	0.026131
Beam_263	20060	0.0075949	0.1743	0.025589
Beam_263	20096	0.014249	0.17256	0.027276
Beam_263	20066	0.01332	0.17481	0.025397
Beam_263	20117	0.014258	0.17605	0.025982
Beam_263	20100	0.013313	0.17381	0.026835
Beam_263	20113	0.0047557	0.17605	0.025982
Beam_263	20107	0.0019016	0.17281	0.02719
Beam_263	20108	0.0075949	0.1743	0.026656
Beam_263	20076	0.014249	0.17256	0.026219
Beam_263	20052	0.0071303	0.17543	0.025153
Beam_263	20111	0.0056929	0.1748	0.026469
Beam_263	20109	0.0018953	0.1758	0.026083
Beam_263	20057	0.0018953	0.1758	0.025006
Beam_263	20094	0.0095	0.1738	0.026839
Beam_263	20112	0.0071303	0.17543	0.026227
Beam_263	20114	0.002373	0.17668	0.025728
Beam_263	25088	0.0	0.1778	0.024705
Beam_263	20058	0.0037966	0.1753	0.025205
Beam_263	20106	0.0037982	0.17331	0.027016
Beam_263	20067	0.015212	0.1753	0.025204
Beam_263	20098	0.017103	0.17282	0.027186
Beam_263	25087	0.019	0.1778	0.024705
Beam_263	20062	0.0037982	0.17331	0.025955
Beam_263	20103	0.015212	0.1753	0.026277
Beam_263	20068	0.017109	0.1758	0.025005
Beam_263	20065	0.011422	0.17431	0.025587
Beam_263	20078	0.0095	0.1738	0.025774
Beam_263	20075	0.016621	0.17193	0.026431
Beam_263	20095	0.016621	0.17193	0.027485
Beam_263	20101	0.011422	0.17431	0.026654
Beam_263	20077	0.01187	0.17318	0.026
Beam_263	20097	0.01187	0.17318	0.027061
Beam_263	20104	0.017109	0.1758	0.026082
Beam_263	20071	0.017103	0.17282	0.026127
Beam_263	20110	0.0037966	0.1753	0.026278
Beam_263	20105	0.0056992	0.17381	0.026838
Beam_263	20118	0.011891	0.17543	0.026227
Beam_263	20099	0.01521	0.17332	0.027013
Beam_263	20072	0.01521	0.17332	0.025951
Beam_263	20092	0.0047511	0.17256	0.027276
Beam_263	20080	0.0047511	0.17256	0.026219
Beam_263	20079	0.0071296	0.17318	0.026
Beam_263	20091	0.0071296	0.17318	0.027061
Beam_263	20051	0.0095141	0.17481	0.025397
Beam_263	25091	0.00475	0.1778	0.024705
Beam_263	20050	0.011891	0.17543	0.025153
Beam_263	20116	0.016634	0.17668	0.025728
Beam_263	20059	0.0056929	0.1748	0.025398
Beam_263	20048	0.016634	0.17668	0.024645
Beam_263	25090	0.0095	0.1778	0.024705
Beam_263	20115	0.0095141	0.17481	0.026467
Beam_263	20061	0.0056992	0.17381	0.025774
Beam_353	22270	0.0037977	0.2403	0.030335
Beam_353	25269	0.01425	0.2428	0.030136
Beam_353	22234	0.011422	0.23931	0.029177
Beam_353	22218	0.0037977	0.2403	0.029325
Beam_353	22231	0.0047574	0.24105	0.029427
Beam_353	22219	0.0056973	0.2398	0.029252
Beam_353	22259	0.0047574	0.24105	0.030436
Beam_353	22213	0.0047495	0.23756	0.028879
Beam_353	22211	0.0095	0.2388	0.029096
Beam_353	22229	0.0095141	0.23981	0.029253
Beam_353	22251	0.017107	0.23782	0.029942
Beam_353	25268	0.0	0.2428	0.030136
Beam_353	22214	0.0023726	0.23693	0.028762
Beam_353	22268	0.0075949	0.2393	0.030188
Beam_353	22257	0.017104	0.2408	0.030403
Beam_353	22237	0.017104	0.2408	0.029394
Beam_353	22226	0.016627	0.24167	0.029506
Beam_353	22276	0.016627	0.23693	0.02978
Beam_353	22274	0.0023726	0.23693	0.02978
Beam_353	22273	0.0047495	0.23756	0.029895
Beam_353	22208	0.016627	0.23693	0.028762
Beam_353	22261	0.0095141	0.23981	0.030264
Beam_353	22220	0.0075949	0.2393	0.029176
Beam_353	22240	0.017107	0.23782	0.028927
Beam_353	22271	0.0056973	0.2398	0.030263
Beam_353	22254	0.011422	0.23931	0.030189
Beam_353	22262	0.016627	0.24167	0.030513
Beam_353	22230	0.0071373	0.24043	0.029343
Beam_353	22221	0.0056949	0.2388	0.029096
Beam_353	22222	0.0037971	0.23831	0.029012
Beam_353	22252	0.015211	0.23832	0.030028
Beam_353	22265	0.0056949	0.2388	0.030109
Beam_353	22228	0.011884	0.24043	0.029343
Beam_353	22264	0.011884	0.24043	0.030353
Beam_353	22235	0.013315	0.2398	0.029253
Beam_353	22255	0.013315	0.2398	0.030264
Beam_353	22227	0.014257	0.24105	0.029427
Beam_353	22263	0.014257	0.24105	0.030436
Beam_353	22241	0.015211	0.23832	0.029014
Beam_353	22212	0.0071228	0.23818	0.02899
Beam_353	22272	0.0071229	0.23818	0.030005
Beam_353	22256	0.015211	0.2403	0.030335
Beam_353	22267	0.0018973	0.23781	0.02994
Beam_353	22223	0.0018973	0.23781	0.028924
Beam_353	25271	0.00475	0.2428	0.030136
Beam_353	22269	0.0018998	0.2408	0.030403
Beam_353	22217	0.0018998	0.2408	0.029394
Beam_353	22232	0.00238	0.24167	0.029506
Beam_353	22275	0.0095	0.2388	0.030109
Beam_353	22236	0.015211	0.2403	0.029325
Beam_353	25270	0.0095	0.2428	0.030136
Beam_353	22266	0.0037971	0.23831	0.030027
Beam_353	22253	0.013318	0.23881	0.03011
Beam_353	22277	0.014251	0.23756	0.029895
Beam_353	22242	0.013318	0.23881	0.029097
Beam_353	25267	0.019	0.2428	0.030136
Beam_353	22209	0.014251	0.23756	0.028879
Beam_353	22258	0.0071373	0.24043	0.030353
Beam_353	22210	0.011877	0.23818	0.02899
Beam_353	22260	0.00238	0.24167	0.030513
Beam_353	22278	0.011877	0.23818	0.030005
Beam_245	19617	0.014251	0.22356	0.024742
Beam_245	19638	0.0071403	0.22643	0.025859
Beam_245	19629	0.0056928	0.2248	0.025245
Beam_245	19644	0.01521	0.2263	0.025813
Beam_245	19664	0.01521	0.2263	0.026877
Beam_245	19666	0.0071403	0.22643	0.026922
Beam_245	25250	0.0	0.2288	0.027198
Beam_245	19677	0.0019017	0.2268	0.027053
Beam_245	19675	0.0018953	0.22381	0.025925
Beam_245	19625	0.0019017	0.2268	0.025992
Beam_245	19665	0.017103	0.2268	0.027053
Beam_245	19645	0.017103	0.2268	0.025992
Beam_245	25251	0.01425	0.2288	0.027198
Beam_245	19685	0.014251	0.22356	0.025823
Beam_245	19634	0.016624	0.22767	0.026298
Beam_245	19679	0.0056993	0.2258	0.026694
Beam_245	19670	0.016624	0.22767	0.027354
Beam_245	19682	0.0023693	0.22293	0.025565
Beam_245	19649	0.015212	0.22432	0.025052
Beam_245	19622	0.0023693	0.22293	0.024479
Beam_245	19680	0.0071196	0.22418	0.026074
Beam_245	19660	0.015212	0.22432	0.026128
Beam_245	19673	0.0056929	0.2248	0.026318
Beam_245	19620	0.0071196	0.22418	0.024996
Beam_245	19667	0.0047581	0.22705	0.027142
Beam_245	19631	0.0018952	0.22381	0.024845
Beam_245	19659	0.017109	0.22382	0.02593
Beam_245	19684	0.016631	0.22293	0.025565
Beam_245	19628	0.0075949	0.2253	0.025439
Beam_245	19627	0.0056993	0.2258	0.025627
Beam_245	19648	0.017109	0.22382	0.02485
Beam_245	19639	0.0047582	0.22705	0.026082
Beam_245	19616	0.016631	0.22293	0.024479
Beam_245	25249	0.019	0.2288	0.027198
Beam_245	19671	0.014256	0.22705	0.027142
Beam_245	19635	0.014256	0.22705	0.026082
Beam_245	19637	0.0095141	0.22581	0.02563
Beam_245	19621	0.0047486	0.22356	0.024742
Beam_245	19674	0.0037966	0.22431	0.026124
Beam_245	19630	0.0037966	0.22431	0.025048
Beam_245	19668	0.0023829	0.22767	0.027354
Beam_245	19661	0.01332	0.22481	0.026321
Beam_245	19642	0.011422	0.22531	0.025441
Beam_245	19683	0.0095	0.2248	0.026318
Beam_245	19636	0.011881	0.22643	0.025859
Beam_245	19640	0.002383	0.22767	0.026298
Beam_245	19672	0.011881	0.22643	0.026922
Beam_245	19678	0.0037982	0.2263	0.026876
Beam_245	19669	0.0095141	0.22581	0.026696
Beam_245	19626	0.0037982	0.2263	0.025812
Beam_245	19618	0.01188	0.22418	0.024996
Beam_245	19662	0.011422	0.22531	0.02651
Beam_245	19650	0.01332	0.22481	0.025248
Beam_245	19619	0.0095	0.2248	0.025245
Beam_245	19676	0.0075949	0.2253	0.026509
Beam_245	25253	0.00475	0.2288	0.027198
Beam_245	19663	0.013313	0.2258	0.026695
Beam_245	19686	0.01188	0.22418	0.026074
Beam_245	19643	0.013313	0.2258	0.025629
Beam_245	19681	0.0047486	0.22356	0.025823
Beam_245	25252	0.0095	0.2288	0.027198
Beam_425	23999	0.011875	0.15218	0.030976
Beam_425	23969	0.0018989	0.15181	0.029987
Beam_425	23947	0.011875	0.15218	0.029976
Beam_425	23981	0.0018989	0.15181	0.030987
Beam_425	23961	0.013316	0.15281	0.029953
Beam_425	24990	0.01425	0.1568	0.030176
Beam_425	23955	0.015211	0.1543	0.029876
Beam_425	23946	0.01425	0.15156	0.029993
Beam_425	23990	0.013317	0.1538	0.030907
Beam_425	23988	0.013316	0.15281	0.030954
Beam_425	24003	0.0095141	0.15381	0.030907
Beam_425	23956	0.017106	0.1548	0.029843
Beam_425	24000	0.0071348	0.15443	0.03087
Beam_425	23959	0.017105	0.15182	0.029986
Beam_425	24991	0.0095	0.1568	0.030176
Beam_425	23954	0.013317	0.1538	0.029905
Beam_425	23985	0.0056957	0.1538	0.030907
Beam_425	23994	0.0047501	0.15156	0.030993
Beam_425	24992	0.00475	0.1568	0.030176
Beam_425	23996	0.0095	0.1528	0.030954
Beam_425	23965	0.0056957	0.1538	0.029905
Beam_425	23992	0.017106	0.1548	0.030845
Beam_425	23950	0.0047501	0.15156	0.029993
Beam_425	23938	0.011886	0.15443	0.029868
Beam_425	23967	0.0056965	0.1528	0.029953
Beam_425	23987	0.015211	0.15232	0.030972
Beam_425	23989	0.011422	0.15331	0.030932
Beam_425	24006	0.011886	0.15443	0.03087
Beam_425	23983	0.0018982	0.1548	0.030846
Beam_425	23963	0.0018982	0.1548	0.029843
Beam_425	23993	0.0071254	0.15218	0.030976
Beam_425	23948	0.0095	0.1528	0.029953
Beam_425	23998	0.01425	0.15156	0.030993
Beam_425	23949	0.0071254	0.15218	0.029976
Beam_425	23960	0.015211	0.15232	0.029971
Beam_425	23991	0.015211	0.1543	0.030878
Beam_425	24005	0.014257	0.15505	0.030828
Beam_425	23964	0.0037973	0.1543	0.029876
Beam_425	23966	0.0075949	0.1533	0.029931
Beam_425	23953	0.011422	0.15331	0.029931
Beam_425	23979	0.0056965	0.1528	0.030954
Beam_425	23936	0.01663	0.15567	0.029776
Beam_425	23995	0.0023752	0.15093	0.031004
Beam_425	23951	0.0023752	0.15093	0.030004
Beam_425	23937	0.014257	0.15505	0.029825
Beam_425	23939	0.0095141	0.15381	0.029905
Beam_425	23941	0.0047568	0.15505	0.029825
Beam_425	24988	0.019	0.1568	0.030176
Beam_425	24002	0.0023775	0.15567	0.03078
Beam_425	23968	0.0037975	0.15231	0.029972
Beam_425	23940	0.0071348	0.15443	0.029868
Beam_425	23984	0.0037973	0.1543	0.030878
Beam_425	24989	0.0	0.1568	0.030176
Beam_425	23942	0.0023775	0.15567	0.029776
Beam_425	24004	0.01663	0.15567	0.03078
Beam_425	23986	0.017105	0.15182	0.030987
Beam_425	23980	0.0037975	0.15231	0.030972
Beam_425	24001	0.0047568	0.15505	0.030828
Beam_425	23945	0.016625	0.15093	0.030004
Beam_425	23997	0.016625	0.15093	0.031004
Beam_425	23982	0.0075949	0.1533	0.030932
Beam_371	22690	0.0075949	0.1603	0.030248
Beam_371	22651	0.016624	0.15793	0.029553
Beam_371	22639	0.011422	0.16031	0.029236
Beam_371	22673	0.014258	0.16205	0.02895
Beam_371	22656	0.0047504	0.15856	0.029478
Beam_371	22696	0.0047503	0.15856	0.030485
Beam_371	22707	0.011422	0.16031	0.030247
Beam_371	22654	0.0095	0.1598	0.02931
Beam_371	22672	0.016631	0.16267	0.028836
Beam_371	22655	0.0071266	0.15918	0.029397
Beam_371	22645	0.017104	0.15882	0.029444
Beam_371	22689	0.0018997	0.15881	0.030454
Beam_371	22665	0.0018997	0.15881	0.029446
Beam_371	22664	0.0037977	0.15931	0.02938
Beam_371	22647	0.013315	0.15981	0.029309
Beam_371	22668	0.0071335	0.16143	0.029057
Beam_371	22695	0.0071266	0.15918	0.030406
Beam_371	25034	0.0	0.1638	0.029125
Beam_371	22683	0.0071335	0.16143	0.030071
Beam_371	22706	0.013315	0.15981	0.030319
Beam_371	22679	0.016631	0.16267	0.029853
Beam_371	22698	0.0095	0.1598	0.03032
Beam_371	22693	0.0056949	0.1608	0.030172
Beam_371	22659	0.0018974	0.1618	0.028994
Beam_371	22705	0.015211	0.15932	0.030388
Beam_371	22687	0.0056973	0.15981	0.03032
Beam_371	25035	0.01425	0.1638	0.029125
Beam_371	22710	0.017107	0.1618	0.030009
Beam_371	22662	0.0075949	0.1603	0.029237
Beam_371	22700	0.01425	0.15856	0.030485
Beam_371	22691	0.0018974	0.1618	0.030009
Beam_371	22669	0.0047565	0.16205	0.02895
Beam_371	22660	0.0037971	0.1613	0.029079
Beam_371	22657	0.0023764	0.15793	0.029553
Beam_371	22697	0.0023764	0.15793	0.030559
Beam_371	22646	0.015211	0.15932	0.029378
Beam_371	22684	0.0047565	0.16205	0.029965
Beam_371	22685	0.0023762	0.16267	0.029853
Beam_371	22667	0.0095141	0.16081	0.029159
Beam_371	22670	0.0023762	0.16267	0.028836
Beam_371	22682	0.0095141	0.16081	0.030171
Beam_371	22699	0.016624	0.15793	0.030559
Beam_371	25033	0.019	0.1638	0.029125
Beam_371	25036	0.0095	0.1638	0.029125
Beam_371	22680	0.014258	0.16205	0.029965
Beam_371	22641	0.015211	0.1613	0.029078
Beam_371	22704	0.017105	0.15882	0.030452
Beam_371	22709	0.015211	0.1613	0.030092
Beam_371	25037	0.00475	0.1638	0.029125
Beam_371	22688	0.0037977	0.15931	0.030389
Beam_371	22681	0.011888	0.16143	0.030071
Beam_371	22653	0.011873	0.15918	0.029397
Beam_371	22674	0.011888	0.16143	0.029057
Beam_371	22701	0.011873	0.15918	0.030406
Beam_371	22708	0.013318	0.16081	0.030171
Beam_371	22663	0.0056973	0.15981	0.02931
Beam_371	22652	0.01425	0.15856	0.029478
Beam_371	22692	0.0037972	0.1613	0.030092
Beam_371	22640	0.013318	0.16081	0.029159
Beam_371	22642	0.017107	0.1618	0.028994
Beam_371	22661	0.0056949	0.1608	0.029159
Beam_299	20974	0.0037969	0.23131	0.028468
Beam_299	20921	0.0056939	0.2318	0.027568
Beam_299	25261	0.0095	0.2358	0.029044
Beam_299	20912	0.016629	0.22993	0.027027
Beam_299	25259	0.0	0.2358	0.029044
Beam_299	20934	0.011422	0.23231	0.027703
